ジャンル名,売上金額（千円）
食品>調味料>スパイス>スターアニス,168
食品>調味料>スパイス>ターメリック,1354
食品>調味料>スパイス>ナツメグ,367
食品>調味料>スパイス>パプリカ,372
食品>調味料>スパイス>ブラックペッパー,6433
食品>調味料>スパイス>ホワイトペッパー,567
食品>調味料>スパイス>唐辛子,17763
食品>調味料>スパイス>唐辛子>その他,6874
食品>調味料>スパイス>唐辛子>一味唐辛子,5188
食品>調味料>スパイス>唐辛子>七味唐辛子,4780
食品>調味料>スパイス>唐辛子>島とうがらし,922
食品>調味料>スパイス>山椒・花椒,4271
食品>調味料>ソース・たれ>お好み焼きソース,2235
食品>調味料>ソース・たれ>その他,20518
食品>調味料>ソース・たれ>とんかつソース,1315
食品>調味料>ソース・たれ>ウスターソース,1085
食品>調味料>ソース・たれ>オイスターソース,2378
食品>調味料>ソース・たれ>ステーキソース,926
食品>調味料>ソース・たれ>デミグラスソース,959
食品>調味料>ソース・たれ>パスタソース,30298
食品>調味料>ソース・たれ>中濃ソース,1313
食品>調味料>ソース・たれ>焼きそばソース,973
食品>調味料>ソース・たれ>焼肉のたれ,6660
食品>調味料>ドレッシング>かぼすドレッシング,36
食品>調味料>ドレッシング>ごまドレッシング,1934
食品>調味料>ドレッシング>その他,7962
食品>調味料>ドレッシング>イタリアンドレッシング,1261
食品>調味料>ドレッシング>セット・詰め合わせ,7391
食品>調味料>ドレッシング>フレンチドレッシング,1169
食品>調味料>ドレッシング>中華ドレッシング,385
食品>調味料>ドレッシング>和風ドレッシング,5791
食品>調味料>ドレッシング>梅ドレッシング,82
食品>調味料>ハーブ>その他,5657
食品>調味料>ハーブ>オレガノ,114
食品>調味料>ハーブ>セージ,54
食品>調味料>ハーブ>タイム,80
食品>調味料>ハーブ>バジル,588
食品>調味料>ハーブ>パセリ,324
食品>調味料>ハーブ>ペパーミント,32
食品>調味料>ハーブ>マジョラム,27
食品>調味料>ハーブ>レモングラス,132
食品>調味料>ハーブ>ローズマリー,110
食品>調味料>ハーブ>ローレル,131
食品>調味料>ポン酢>かぼす,353
食品>調味料>ポン酢>すだち,1257
食品>調味料>ポン酢>その他,10393
食品>調味料>ポン酢>ゆず,4840
食品>調味料>ミックススパイス・混合調味料>ごましお,183
食品>調味料>ミックススパイス・混合調味料>その他,10856
食品>調味料>ミックススパイス・混合調味料>ガラム・マサラ,953
食品>調味料>ミックススパイス・混合調味料>シナモンシュガー,190
食品>調味料>ミックススパイス・混合調味料>ブーケガルニ,4
食品>調味料>ミックススパイス・混合調味料>柚子胡椒,3991
食品>調味料>中華調味料>その他,9973
食品>調味料>中華調味料>甜麺醤・テンメンジャン,310
食品>調味料>中華調味料>豆板醤・トウバンジャン,793
食品>調味料>中華調味料>辣油・ラー油,4415
食品>調味料>中華調味料>辣醤・ラァジャン,309
食品>調味料>料理酒>清酒・合成清酒,791
食品>調味料>料理酒>発酵調味料,5538
食品>調味料>油>えごま油,7469
食品>調味料>油>こめ油,40172
食品>調味料>油>ごま油,19847
食品>調味料>油>その他,16648
食品>調味料>油>なたね油・キャノーラ油,9863
食品>調味料>油>ひまわり油,656
食品>調味料>油>べに花油,420
食品>調味料>油>アボカドオイル,824
食品>調味料>油>オリーブオイル,64329
食品>調味料>油>グレープシードオイル,3717
食品>調味料>油>ココナッツオイル,22943
食品>調味料>油>コーン油,28
食品>調味料>油>サラダ油,6994
食品>調味料>油>セット・詰め合わせ,2450
食品>調味料>油>トリュフオイル,853
食品>調味料>油>ピーナッツオイル,144
食品>調味料>油>マスタードオイル,10
食品>調味料>油>亜麻仁油,12979
食品>調味料>油>大豆油,2155
食品>調味料>油>椿油,680
食品>調味料>油>玄米油,42
食品>調味料>砂糖・甘味料>ざら糖,1491
食品>調味料>砂糖・甘味料>その他,55281
食品>調味料>砂糖・甘味料>オリゴ糖,4544
食品>調味料>砂糖・甘味料>ガムシロップ,891
食品>調味料>砂糖・甘味料>グラニュー糖,6093
食品>調味料>砂糖・甘味料>セット・詰め合わせ,60
食品>調味料>砂糖・甘味料>三温糖,444
食品>調味料>砂糖・甘味料>上白糖,2775
食品>調味料>砂糖・甘味料>人工甘味料,17836
食品>調味料>砂糖・甘味料>和三盆,873
食品>調味料>砂糖・甘味料>氷砂糖,844
食品>調味料>砂糖・甘味料>角砂糖,1512
食品>調味料>砂糖・甘味料>黒砂糖,12529
食品>調味料>酢>その他,8360
食品>調味料>酢>セット・詰め合わせ,1192
食品>調味料>酢>バルサミコ,4858
食品>調味料>酢>果実酢,35617
食品>調味料>酢>玄米酢,2319
食品>調味料>酢>白ワインビネガー,347
食品>調味料>酢>穀物酢,1651
食品>調味料>酢>米酢,5362
食品>調味料>酢>赤ワインビネガー,229
食品>調味料>韓国調味料>その他,7125
食品>調味料>韓国調味料>コチュジャン,1211
食品>調味料>韓国調味料>サムジャン,205
食品>調味料>韓国調味料>テンジャン,51
食品>豆腐・納豆・こんにゃく>納豆>その他,44076
食品>豆腐・納豆・こんにゃく>納豆>ひきわり納豆,2371
食品>豆腐・納豆・こんにゃく>納豆>ワラ納豆,1315
食品>豆腐・納豆・こんにゃく>納豆>中粒納豆,235
食品>豆腐・納豆・こんにゃく>納豆>大粒納豆,1696
食品>豆腐・納豆・こんにゃく>納豆>小粒納豆,4051
食品>豆腐・納豆・こんにゃく>納豆>極小粒納豆,1189
食品>豆腐・納豆・こんにゃく>納豆>黒豆納豆,198
食品>豆腐・納豆・こんにゃく>豆腐>おから,4654
食品>豆腐・納豆・こんにゃく>豆腐>がんもどき,137
食品>豆腐・納豆・こんにゃく>豆腐>ごま豆腐,1064
食品>豆腐・納豆・こんにゃく>豆腐>その他,5036
食品>豆腐・納豆・こんにゃく>豆腐>セット・詰め合わせ,4888
